GDP,Geography,Industry,Quarter
"11,551",Great Lakes,"Agriculture, forestry, fishing, and hunting",2005 Q1
420,Hawaii,"Agriculture, forestry, fishing, and hunting",2005 Q1
"2,204",Idaho,"Agriculture, forestry, fishing, and hunting",2005 Q1
"2,226",Illinois,"Agriculture, forestry, fishing, and hunting",2005 Q1
"1,965",Indiana,"Agriculture, forestry, fishing, and hunting",2005 Q1
"4,528",Iowa,"Agriculture, forestry, fishing, and hunting",2005 Q1
"3,007",Kansas,"Agriculture, forestry, fishing, and hunting",2005 Q1
"2,220",Kentucky,"Agriculture, forestry, fishing, and hunting",2005 Q1
"1,335",Louisiana,"Agriculture, forestry, fishing, and hunting",2005 Q1
622,Maine,"Agriculture, forestry, fishing, and hunting",2005 Q1
765,Maryland,"Agriculture, forestry, fishing, and hunting",2005 Q1
701,Massachusetts,"Agriculture, forestry, fishing, and hunting",2005 Q1
"2,150",Michigan,"Agriculture, forestry, fishing, and hunting",2005 Q1
"6,603",Mideast,"Agriculture, forestry, fishing, and hunting",2005 Q1
"4,071",Minnesota,"Agriculture, forestry, fishing, and hunting",2005 Q1
"2,107",Mississippi,"Agriculture, forestry, fishing, and hunting",2005 Q1
"2,278",Missouri,"Agriculture, forestry, fishing, and hunting",2005 Q1
"1,001",Montana,"Agriculture, forestry, fishing, and hunting",2005 Q1
"3,590",Nebraska,"Agriculture, forestry, fishing, and hunting",2005 Q1
252,Nevada,"Agriculture, forestry, fishing, and hunting",2005 Q1
"2,293",New England,"Agriculture, forestry, fishing, and hunting",2005 Q1
183,New Hampshire,"Agriculture, forestry, fishing, and hunting",2005 Q1
689,New Jersey,"Agriculture, forestry, fishing, and hunting",2005 Q1
"1,162",New Mexico,"Agriculture, forestry, fishing, and hunting",2005 Q1
"1,979",New York,"Agriculture, forestry, fishing, and hunting",2005 Q1
"4,272",North Carolina,"Agriculture, forestry, fishing, and hunting",2005 Q1
"1,382",North Dakota,"Agriculture, forestry, fishing, and hunting",2005 Q1
"2,081",Ohio,"Agriculture, forestry, fishing, and hunting",2005 Q1
"2,296",Oklahoma,"Agriculture, forestry, fishing, and hunting",2005 Q1
"3,237",Oregon,"Agriculture, forestry, fishing, and hunting",2005 Q1
"2,766",Pennsylvania,"Agriculture, forestry, fishing, and hunting",2005 Q1
"20,554",Plains,"Agriculture, forestry, fishing, and hunting",2005 Q1
83,Rhode Island,"Agriculture, forestry, fishing, and hunting",2005 Q1
"6,265",Rocky Mountain,"Agriculture, forestry, fishing, and hunting",2005 Q1
"1,201",South Carolina,"Agriculture, forestry, fishing, and hunting",2005 Q1
"1,704",South Dakota,"Agriculture, forestry, fishing, and hunting",2005 Q1
"29,335",Southeast,"Agriculture, forestry, fishing, and hunting",2005 Q1
"13,886",Southwest,"Agriculture, forestry, fishing, and hunting",2005 Q1
"1,236",Tennessee,"Agriculture, forestry, fishing, and hunting",2005 Q1
"8,340",Texas,"Agriculture, forestry, fishing, and hunting",2005 Q1
"123,808",United States,"Agriculture, forestry, fishing, and hunting",2005 Q1
540,Utah,"Agriculture, forestry, fishing, and hunting",2005 Q1
343,Vermont,"Agriculture, forestry, fishing, and hunting",2005 Q1
"1,419",Virginia,"Agriculture, forestry, fishing, and hunting",2005 Q1
"4,832",Washington,"Agriculture, forestry, fishing, and hunting",2005 Q1
215,West Virginia,"Agriculture, forestry, fishing, and hunting",2005 Q1
"3,149",Wisconsin,"Agriculture, forestry, fishing, and hunting",2005 Q1
400,Wyoming,"Agriculture, forestry, fishing, and hunting",2005 Q1
"171,111",Alabama,All industry total,2005 Q1
"40,932",Alaska,All industry total,2005 Q1
"243,629",Arizona,All industry total,2005 Q1
"97,762",Arkansas,All industry total,2005 Q1
"1,871,049",California,All industry total,2005 Q1
"239,705",Colorado,All industry total,2005 Q1
"226,551",Connecticut,All industry total,2005 Q1
"55,788",Delaware,All industry total,2005 Q1
"92,897",District of Columbia,All industry total,2005 Q1
"2,577,144",Far West,All industry total,2005 Q1
"759,847",Florida,All industry total,2005 Q1
"409,113",Georgia,All industry total,2005 Q1
"2,111,000",Great Lakes,All industry total,2005 Q1
"63,666",Hawaii,All industry total,2005 Q1
"51,324",Idaho,All industry total,2005 Q1
"646,815",Illinois,All industry total,2005 Q1
"268,609",Indiana,All industry total,2005 Q1
"134,823",Iowa,All industry total,2005 Q1
"115,478",Kansas,All industry total,2005 Q1
"157,942",Kentucky,All industry total,2005 Q1
"216,468",Louisiana,All industry total,2005 Q1
"50,945",Maine,All industry total,2005 Q1
"287,094",Maryland,All industry total,2005 Q1
"373,743",Massachusetts,All industry total,2005 Q1
"435,439",Michigan,All industry total,2005 Q1
"2,581,326",Mideast,All industry total,2005 Q1
"267,123",Minnesota,All industry total,2005 Q1
"89,437",Mississippi,All industry total,2005 Q1
"247,776",Missouri,All industry total,2005 Q1
"33,541",Montana,All industry total,2005 Q1
"80,970",Nebraska,All industry total,2005 Q1
"128,772",Nevada,All industry total,2005 Q1
"787,553",New England,All industry total,2005 Q1
"61,037",New Hampshire,All industry total,2005 Q1
"491,278",New Jersey,All industry total,2005 Q1
"79,440",New Mexico,All industry total,2005 Q1
"1,098,721",New York,All industry total,2005 Q1
"389,052",North Carolina,All industry total,2005 Q1
"26,545",North Dakota,All industry total,2005 Q1
"510,686",Ohio,All industry total,2005 Q1
"132,286",Oklahoma,All industry total,2005 Q1
"152,572",Oregon,All industry total,2005 Q1
"555,585",Pennsylvania,All industry total,2005 Q1
"905,610",Plains,All industry total,2005 Q1
"49,588",Rhode Island,All industry total,2005 Q1
"454,204",Rocky Mountain,All industry total,2005 Q1
"159,513",South Carolina,All industry total,2005 Q1
"33,129",South Dakota,All industry total,2005 Q1
"3,149,593",Southeast,All industry total,2005 Q1
"1,509,913",Southwest,All industry total,2005 Q1
"250,299",Tennessee,All industry total,2005 Q1
"1,055,747",Texas,All industry total,2005 Q1
"14,070,119",United States,All industry total,2005 Q1
"100,528",Utah,All industry total,2005 Q1
"25,700",Vermont,All industry total,2005 Q1
"388,651",Virginia,All industry total,2005 Q1
"321,136",Washington,All industry total,2005 Q1
"60,617",West Virginia,All industry total,2005 Q1
"249,521",Wisconsin,All industry total,2005 Q1
"29,457",Wyoming,All industry total,2005 Q1
646,Alabama,"Arts, entertainment, and recreation",2005 Q1
183,Alaska,"Arts, entertainment, and recreation",2005 Q1
"2,082",Arizona,"Arts, entertainment, and recreation",2005 Q1
362,Arkansas,"Arts, entertainment, and recreation",2005 Q1
"24,201",California,"Arts, entertainment, and recreation",2005 Q1
"2,854",Colorado,"Arts, entertainment, and recreation",2005 Q1
"1,965",Connecticut,"Arts, entertainment, and recreation",2005 Q1
436,Delaware,"Arts, entertainment, and recreation",2005 Q1
534,District of Columbia,"Arts, entertainment, and recreation",2005 Q1
"32,546",Far West,"Arts, entertainment, and recreation",2005 Q1
"12,211",Florida,"Arts, entertainment, and recreation",2005 Q1
"2,567",Georgia,"Arts, entertainment, and recreation",2005 Q1
"18,684",Great Lakes,"Arts, entertainment, and recreation",2005 Q1
675,Hawaii,"Arts, entertainment, and recreation",2005 Q1
360,Idaho,"Arts, entertainment, and recreation",2005 Q1
"5,533",Illinois,"Arts, entertainment, and recreation",2005 Q1
"3,652",Indiana,"Arts, entertainment, and recreation",2005 Q1
"1,064",Iowa,"Arts, entertainment, and recreation",2005 Q1
536,Kansas,"Arts, entertainment, and recreation",2005 Q1
931,Kentucky,"Arts, entertainment, and recreation",2005 Q1
"2,799",Louisiana,"Arts, entertainment, and recreation",2005 Q1
375,Maine,"Arts, entertainment, and recreation",2005 Q1
"2,396",Maryland,"Arts, entertainment, and recreation",2005 Q1
"3,456",Massachusetts,"Arts, entertainment, and recreation",2005 Q1
"3,757",Michigan,"Arts, entertainment, and recreation",2005 Q1
"25,814",Mideast,"Arts, entertainment, and recreation",2005 Q1
"2,367",Minnesota,"Arts, entertainment, and recreation",2005 Q1
868,Mississippi,"Arts, entertainment, and recreation",2005 Q1
"3,337",Missouri,"Arts, entertainment, and recreation",2005 Q1
400,Montana,"Arts, entertainment, and recreation",2005 Q1
436,Nebraska,"Arts, entertainment, and recreation",2005 Q1
"3,203",Nevada,"Arts, entertainment, and recreation",2005 Q1
"6,943",New England,"Arts, entertainment, and recreation",2005 Q1
505,New Hampshire,"Arts, entertainment, and recreation",2005 Q1
"3,562",New Jersey,"Arts, entertainment, and recreation",2005 Q1
443,New Mexico,"Arts, entertainment, and recreation",2005 Q1
"14,095",New York,"Arts, entertainment, and recreation",2005 Q1
"2,697",North Carolina,"Arts, entertainment, and recreation",2005 Q1
116,North Dakota,"Arts, entertainment, and recreation",2005 Q1
"3,959",Ohio,"Arts, entertainment, and recreation",2005 Q1
607,Oklahoma,"Arts, entertainment, and recreation",2005 Q1
"1,009",Oregon,"Arts, entertainment, and recreation",2005 Q1
"4,791",Pennsylvania,"Arts, entertainment, and recreation",2005 Q1
"8,093",Plains,"Arts, entertainment, and recreation",2005 Q1
417,Rhode Island,"Arts, entertainment, and recreation",2005 Q1
"4,579",Rocky Mountain,"Arts, entertainment, and recreation",2005 Q1
"1,107",South Carolina,"Arts, entertainment, and recreation",2005 Q1
237,South Dakota,"Arts, entertainment, and recreation",2005 Q1
"29,271",Southeast,"Arts, entertainment, and recreation",2005 Q1
"9,789",Southwest,"Arts, entertainment, and recreation",2005 Q1
"2,440",Tennessee,"Arts, entertainment, and recreation",2005 Q1
"6,657",Texas,"Arts, entertainment, and recreation",2005 Q1
"135,719",United States,"Arts, entertainment, and recreation",2005 Q1
800,Utah,"Arts, entertainment, and recreation",2005 Q1
224,Vermont,"Arts, entertainment, and recreation",2005 Q1
"2,203",Virginia,"Arts, entertainment, and recreation",2005 Q1
"3,273",Washington,"Arts, entertainment, and recreation",2005 Q1
432,West Virginia,"Arts, entertainment, and recreation",2005 Q1
"1,783",Wisconsin,"Arts, entertainment, and recreation",2005 Q1
166,Wyoming,"Arts, entertainment, and recreation",2005 Q1
"9,620",Alabama,Construction,2005 Q1
"2,541",Alaska,Construction,2005 Q1
"21,052",Arizona,Construction,2005 Q1
"5,093",Arkansas,Construction,2005 Q1
"103,990",California,Construction,2005 Q1
"15,904",Colorado,Construction,2005 Q1
"9,029",Connecticut,Construction,2005 Q1
,Delaware,Construction,2005 Q1
,District of Columbia,Construction,2005 Q1
"150,247",Far West,Construction,2005 Q1
"66,020",Florida,Construction,2005 Q1
"23,845",Georgia,Construction,2005 Q1
"108,777",Great Lakes,Construction,2005 Q1
"4,438",Hawaii,Construction,2005 Q1
"3,784",Idaho,Construction,2005 Q1
"36,239",Illinois,Construction,2005 Q1
"13,841",Indiana,Construction,2005 Q1
"6,342",Iowa,Construction,2005 Q1
"5,301",Kansas,Construction,2005 Q1
"7,925",Kentucky,Construction,2005 Q1
"9,974",Louisiana,Construction,2005 Q1
"3,053",Maine,Construction,2005 Q1
"18,769",Maryland,Construction,2005 Q1
"18,113",Massachusetts,Construction,2005 Q1
"22,128",Michigan,Construction,2005 Q1
"114,906",Mideast,Construction,2005 Q1
"15,884",Minnesota,Construction,2005 Q1
"4,808",Mississippi,Construction,2005 Q1
"13,488",Missouri,Construction,2005 Q1
"2,518",Montana,Construction,2005 Q1
"4,123",Nebraska,Construction,2005 Q1
"13,606",Nevada,Construction,2005 Q1
"38,008",New England,Construction,2005 Q1
"3,422",New Hampshire,Construction,2005 Q1
"23,035",New Jersey,Construction,2005 Q1
"4,150",New Mexico,Construction,2005 Q1
"41,044",New York,Construction,2005 Q1
"21,579",North Carolina,Construction,2005 Q1
"1,401",North Dakota,Construction,2005 Q1
"23,221",Ohio,Construction,2005 Q1
"5,903",Oklahoma,Construction,2005 Q1
"8,464",Oregon,Construction,2005 Q1
"28,016",Pennsylvania,Construction,2005 Q1
"48,186",Plains,Construction,2005 Q1
"2,914",Rhode Island,Construction,2005 Q1
"30,580",Rocky Mountain,Construction,2005 Q1
"10,689",South Carolina,Construction,2005 Q1
"1,646",South Dakota,Construction,2005 Q1
"197,741",Southeast,Construction,2005 Q1
"94,426",Southwest,Construction,2005 Q1
"11,307",Tennessee,Construction,2005 Q1
"63,320",Texas,Construction,2005 Q1
"782,873",United States,Construction,2005 Q1
"6,669",Utah,Construction,2005 Q1
"1,477",Vermont,Construction,2005 Q1
"23,840",Virginia,Construction,2005 Q1
"17,210",Washington,Construction,2005 Q1
"3,041",West Virginia,Construction,2005 Q1
"13,349",Wisconsin,Construction,2005 Q1
"1,704",Wyoming,Construction,2005 Q1
808,Alabama,Educational services,2005 Q1
131,Alaska,Educational services,2005 Q1
"2,027",Arizona,Educational services,2005 Q1
431,Arkansas,Educational services,2005 Q1
"16,150",California,Educational services,2005 Q1
"1,634",Colorado,Educational services,2005 Q1
"3,569",Connecticut,Educational services,2005 Q1
311,Delaware,Educational services,2005 Q1
"2,852",District of Columbia,Educational services,2005 Q1
"20,266",Far West,Educational services,2005 Q1
"5,907",Florida,Educational services,2005 Q1
"3,711",Georgia,Educational services,2005 Q1
"18,911",Great Lakes,Educational services,2005 Q1
668,Hawaii,Educational services,2005 Q1
332,Idaho,Educational services,2005 Q1
"7,412",Illinois,Educational services,2005 Q1
"2,278",Indiana,Educational services,2005 Q1
"1,191",Iowa,Educational services,2005 Q1
661,Kansas,Educational services,2005 Q1
933,Kentucky,Educational services,2005 Q1
"1,489",Louisiana,Educational services,2005 Q1
575,Maine,Educational services,2005 Q1
"3,906",Maryland,Educational services,2005 Q1
"9,956",Massachusetts,Educational services,2005 Q1
"2,800",Michigan,Educational services,2005 Q1
"42,457",Mideast,Educational services,2005 Q1
"2,236",Minnesota,Educational services,2005 Q1
567,Mississippi,Educational services,2005 Q1
"2,496",Missouri,Educational services,2005 Q1
137,Montana,Educational services,2005 Q1
718,Nebraska,Educational services,2005 Q1
338,Nevada,Educational services,2005 Q1
"17,194",New England,Educational services,2005 Q1
"1,225",New Hampshire,Educational services,2005 Q1
"4,651",New Jersey,Educational services,2005 Q1
422,New Mexico,Educational services,2005 Q1
"19,171",New York,Educational services,2005 Q1
"3,500",North Carolina,Educational services,2005 Q1
109,North Dakota,Educational services,2005 Q1
"4,263",Ohio,Educational services,2005 Q1
755,Oklahoma,Educational services,2005 Q1
"1,231",Oregon,Educational services,2005 Q1
"11,565",Pennsylvania,Educational services,2005 Q1
"7,657",Plains,Educational services,2005 Q1
"1,288",Rhode Island,Educational services,2005 Q1
"3,359",Rocky Mountain,Educational services,2005 Q1
955,South Carolina,Educational services,2005 Q1
246,South Dakota,Educational services,2005 Q1
"24,245",Southeast,Educational services,2005 Q1
"9,400",Southwest,Educational services,2005 Q1
"2,670",Tennessee,Educational services,2005 Q1
"6,196",Texas,Educational services,2005 Q1
"143,490",United States,Educational services,2005 Q1
"1,194",Utah,Educational services,2005 Q1
580,Vermont,Educational services,2005 Q1
"3,001",Virginia,Educational services,2005 Q1
"1,747",Washington,Educational services,2005 Q1
272,West Virginia,Educational services,2005 Q1
"2,158",Wisconsin,Educational services,2005 Q1
64,Wyoming,Educational services,2005 Q1
"8,937",Alabama,Finance and insurance,2005 Q1
"1,118",Alaska,Finance and insurance,2005 Q1
"16,065",Arizona,Finance and insurance,2005 Q1
"3,489",Arkansas,Finance and insurance,2005 Q1
"89,021",California,Finance and insurance,2005 Q1
"12,416",Colorado,Finance and insurance,2005 Q1
"30,816",Connecticut,Finance and insurance,2005 Q1
"14,453",Delaware,Finance and insurance,2005 Q1
"2,705",District of Columbia,Finance and insurance,2005 Q1
"119,497",Far West,Finance and insurance,2005 Q1
"35,491",Florida,Finance and insurance,2005 Q1
"23,585",Georgia,Finance and insurance,2005 Q1
"143,871",Great Lakes,Finance and insurance,2005 Q1
"2,135",Hawaii,Finance and insurance,2005 Q1
"1,924",Idaho,Finance and insurance,2005 Q1
"53,733",Illinois,Finance and insurance,2005 Q1
"13,326",Indiana,Finance and insurance,2005 Q1
"16,618",Iowa,Finance and insurance,2005 Q1
"5,288",Kansas,Finance and insurance,2005 Q1
"6,542",Kentucky,Finance and insurance,2005 Q1
"6,314",Louisiana,Finance and insurance,2005 Q1
"2,667",Maine,Finance and insurance,2005 Q1
"14,590",Maryland,Finance and insurance,2005 Q1
"31,326",Massachusetts,Finance and insurance,2005 Q1
"22,841",Michigan,Finance and insurance,2005 Q1
"254,121",Mideast,Finance and insurance,2005 Q1
"21,716",Minnesota,Finance and insurance,2005 Q1
"3,392",Mississippi,Finance and insurance,2005 Q1
"14,845",Missouri,Finance and insurance,2005 Q1
"1,396",Montana,Finance and insurance,2005 Q1
"6,078",Nebraska,Finance and insurance,2005 Q1
"7,368",Nevada,Finance and insurance,2005 Q1
"72,703",New England,Finance and insurance,2005 Q1
"3,319",New Hampshire,Finance and insurance,2005 Q1
"30,622",New Jersey,Finance and insurance,2005 Q1
"2,020",New Mexico,Finance and insurance,2005 Q1
"159,540",New York,Finance and insurance,2005 Q1
"34,429",North Carolina,Finance and insurance,2005 Q1
"1,376",North Dakota,Finance and insurance,2005 Q1
"37,636",Ohio,Finance and insurance,2005 Q1
"5,371",Oklahoma,Finance and insurance,2005 Q1
"6,100",Oregon,Finance and insurance,2005 Q1
"32,151",Pennsylvania,Finance and insurance,2005 Q1
"70,753",Plains,Finance and insurance,2005 Q1
"3,286",Rhode Island,Finance and insurance,2005 Q1
"24,826",Rocky Mountain,Finance and insurance,2005 Q1
"6,383",South Carolina,Finance and insurance,2005 Q1
"5,113",South Dakota,Finance and insurance,2005 Q1
"157,487",Southeast,Finance and insurance,2005 Q1
"74,018",Southwest,Finance and insurance,2005 Q1
"11,317",Tennessee,Finance and insurance,2005 Q1
"50,540",Texas,Finance and insurance,2005 Q1
"918,360",United States,Finance and insurance,2005 Q1
"8,459",Utah,Finance and insurance,2005 Q1
"1,280",Vermont,Finance and insurance,2005 Q1
"15,733",Virginia,Finance and insurance,2005 Q1
"13,661",Washington,Finance and insurance,2005 Q1
"1,846",West Virginia,Finance and insurance,2005 Q1
"16,393",Wisconsin,Finance and insurance,2005 Q1
637,Wyoming,Finance and insurance,2005 Q1
"28,897",Alabama,Government,2005 Q1
"8,835",Alaska,Government,2005 Q1
"32,581",Arizona,Government,2005 Q1
"13,525",Arkansas,Government,2005 Q1
"255,161",California,Government,2005 Q1
"33,705",Colorado,Government,2005 Q1
"22,938",Connecticut,Government,2005 Q1
"5,833",Delaware,Government,2005 Q1
"33,249",District of Columbia,Government,2005 Q1
"362,532",Far West,Government,2005 Q1
"91,522",Florida,Government,2005 Q1
"57,144",Georgia,Government,2005 Q1
"241,496",Great Lakes,Government,2005 Q1
"14,116",Hawaii,Government,2005 Q1
"8,040",Idaho,Government,2005 Q1
"71,405",Illinois,Government,2005 Q1
"26,761",Indiana,Government,2005 Q1
"15,919",Iowa,Government,2005 Q1
"17,093",Kansas,Government,2005 Q1
"23,611",Kentucky,Government,2005 Q1
"26,523",Louisiana,Government,2005 Q1
"7,524",Maine,Government,2005 Q1
"58,372",Maryland,Government,2005 Q1
"43,375",Massachusetts,Government,2005 Q1
"52,209",Michigan,Government,2005 Q1
"356,262",Mideast,Government,2005 Q1
"28,406",Minnesota,Government,2005 Q1
"16,710",Mississippi,Government,2005 Q1
"31,533",Missouri,Government,2005 Q1
"5,795",Montana,Government,2005 Q1
"11,594",Nebraska,Government,2005 Q1
"13,421",Nevada,Government,2005 Q1
"92,881",New England,Government,2005 Q1
"7,491",New Hampshire,Government,2005 Q1
"56,999",New Jersey,Government,2005 Q1
"19,680",New Mexico,Government,2005 Q1
"138,528",New York,Government,2005 Q1
"55,256",North Carolina,Government,2005 Q1
"4,424",North Dakota,Government,2005 Q1
"61,812",Ohio,Government,2005 Q1
"22,637",Oklahoma,Government,2005 Q1
"21,952",Oregon,Government,2005 Q1
"63,309",Pennsylvania,Government,2005 Q1
"113,751",Plains,Government,2005 Q1
"7,614",Rhode Island,Government,2005 Q1
"67,816",Rocky Mountain,Government,2005 Q1
"26,900",South Carolina,Government,2005 Q1
"4,783",South Dakota,Government,2005 Q1
"456,998",Southeast,Government,2005 Q1
"204,425",Southwest,Government,2005 Q1
"32,017",Tennessee,Government,2005 Q1
"129,518",Texas,Government,2005 Q1
"1,896,106",United States,Government,2005 Q1
"15,841",Utah,Government,2005 Q1
"3,938",Vermont,Government,2005 Q1
"74,114",Virginia,Government,2005 Q1
"49,049",Washington,Government,2005 Q1
"10,785",West Virginia,Government,2005 Q1
"29,309",Wisconsin,Government,2005 Q1
"4,431",Wyoming,Government,2005 Q1
"11,037",Alabama,Health care and social assistance,2005 Q1
