GDP,Geography,Industry,Quarter
636,Alabama,"Arts, entertainment, and recreation",2013 Q1
256,Alaska,"Arts, entertainment, and recreation",2013 Q1
"2,679",Arizona,"Arts, entertainment, and recreation",2013 Q1
454,Arkansas,"Arts, entertainment, and recreation",2013 Q1
"26,894",California,"Arts, entertainment, and recreation",2013 Q1
"3,552",Colorado,"Arts, entertainment, and recreation",2013 Q1
"1,771",Connecticut,"Arts, entertainment, and recreation",2013 Q1
486,Delaware,"Arts, entertainment, and recreation",2013 Q1
681,District of Columbia,"Arts, entertainment, and recreation",2013 Q1
"35,436",Far West,"Arts, entertainment, and recreation",2013 Q1
"14,558",Florida,"Arts, entertainment, and recreation",2013 Q1
"3,043",Georgia,"Arts, entertainment, and recreation",2013 Q1
"19,604",Great Lakes,"Arts, entertainment, and recreation",2013 Q1
685,Hawaii,"Arts, entertainment, and recreation",2013 Q1
399,Idaho,"Arts, entertainment, and recreation",2013 Q1
"6,207",Illinois,"Arts, entertainment, and recreation",2013 Q1
"3,535",Indiana,"Arts, entertainment, and recreation",2013 Q1
"1,103",Iowa,"Arts, entertainment, and recreation",2013 Q1
762,Kansas,"Arts, entertainment, and recreation",2013 Q1
907,Kentucky,"Arts, entertainment, and recreation",2013 Q1
"2,350",Louisiana,"Arts, entertainment, and recreation",2013 Q1
499,Maine,"Arts, entertainment, and recreation",2013 Q1
"2,822",Maryland,"Arts, entertainment, and recreation",2013 Q1
"3,919",Massachusetts,"Arts, entertainment, and recreation",2013 Q1
"3,267",Michigan,"Arts, entertainment, and recreation",2013 Q1
"31,447",Mideast,"Arts, entertainment, and recreation",2013 Q1
"2,818",Minnesota,"Arts, entertainment, and recreation",2013 Q1
744,Mississippi,"Arts, entertainment, and recreation",2013 Q1
"3,883",Missouri,"Arts, entertainment, and recreation",2013 Q1
514,Montana,"Arts, entertainment, and recreation",2013 Q1
550,Nebraska,"Arts, entertainment, and recreation",2013 Q1
"3,422",Nevada,"Arts, entertainment, and recreation",2013 Q1
"7,432",New England,"Arts, entertainment, and recreation",2013 Q1
532,New Hampshire,"Arts, entertainment, and recreation",2013 Q1
"4,195",New Jersey,"Arts, entertainment, and recreation",2013 Q1
485,New Mexico,"Arts, entertainment, and recreation",2013 Q1
"16,144",New York,"Arts, entertainment, and recreation",2013 Q1
"3,934",North Carolina,"Arts, entertainment, and recreation",2013 Q1
151,North Dakota,"Arts, entertainment, and recreation",2013 Q1
"4,615",Ohio,"Arts, entertainment, and recreation",2013 Q1
"1,072",Oklahoma,"Arts, entertainment, and recreation",2013 Q1
"1,173",Oregon,"Arts, entertainment, and recreation",2013 Q1
"7,121",Pennsylvania,"Arts, entertainment, and recreation",2013 Q1
"9,536",Plains,"Arts, entertainment, and recreation",2013 Q1
455,Rhode Island,"Arts, entertainment, and recreation",2013 Q1
"5,761",Rocky Mountain,"Arts, entertainment, and recreation",2013 Q1
"1,206",South Carolina,"Arts, entertainment, and recreation",2013 Q1
269,South Dakota,"Arts, entertainment, and recreation",2013 Q1
"33,835",Southeast,"Arts, entertainment, and recreation",2013 Q1
"12,844",Southwest,"Arts, entertainment, and recreation",2013 Q1
"2,926",Tennessee,"Arts, entertainment, and recreation",2013 Q1
"8,608",Texas,"Arts, entertainment, and recreation",2013 Q1
"155,889",United States,"Arts, entertainment, and recreation",2013 Q1
"1,070",Utah,"Arts, entertainment, and recreation",2013 Q1
257,Vermont,"Arts, entertainment, and recreation",2013 Q1
"2,627",Virginia,"Arts, entertainment, and recreation",2013 Q1
"3,008",Washington,"Arts, entertainment, and recreation",2013 Q1
449,West Virginia,"Arts, entertainment, and recreation",2013 Q1
"1,978",Wisconsin,"Arts, entertainment, and recreation",2013 Q1
226,Wyoming,"Arts, entertainment, and recreation",2013 Q1
"7,442",Alabama,Construction,2013 Q1
"2,051",Alaska,Construction,2013 Q1
"11,791",Arizona,Construction,2013 Q1
"4,043",Arkansas,Construction,2013 Q1
"66,469",California,Construction,2013 Q1
"10,946",Colorado,Construction,2013 Q1
"6,842",Connecticut,Construction,2013 Q1
"1,686",Delaware,Construction,2013 Q1
"1,248",District of Columbia,Construction,2013 Q1
"97,592",Far West,Construction,2013 Q1
"31,279",Florida,Construction,2013 Q1
"14,608",Georgia,Construction,2013 Q1
"72,942",Great Lakes,Construction,2013 Q1
"3,882",Hawaii,Construction,2013 Q1
"2,397",Idaho,Construction,2013 Q1
"22,682",Illinois,Construction,2013 Q1
"11,623",Indiana,Construction,2013 Q1
"5,827",Iowa,Construction,2013 Q1
"4,413",Kansas,Construction,2013 Q1
"6,260",Kentucky,Construction,2013 Q1
"12,071",Louisiana,Construction,2013 Q1
"2,033",Maine,Construction,2013 Q1
"14,136",Maryland,Construction,2013 Q1
"13,734",Massachusetts,Construction,2013 Q1
"13,138",Michigan,Construction,2013 Q1
"95,316",Mideast,Construction,2013 Q1
"11,597",Minnesota,Construction,2013 Q1
"4,908",Mississippi,Construction,2013 Q1
"9,127",Missouri,Construction,2013 Q1
"2,185",Montana,Construction,2013 Q1
"3,978",Nebraska,Construction,2013 Q1
"5,104",Nevada,Construction,2013 Q1
"28,061",New England,Construction,2013 Q1
"2,235",New Hampshire,Construction,2013 Q1
"17,851",New Jersey,Construction,2013 Q1
"3,344",New Mexico,Construction,2013 Q1
"39,322",New York,Construction,2013 Q1
"15,373",North Carolina,Construction,2013 Q1
"2,740",North Dakota,Construction,2013 Q1
"16,691",Ohio,Construction,2013 Q1
"6,642",Oklahoma,Construction,2013 Q1
"6,192",Oregon,Construction,2013 Q1
"21,073",Pennsylvania,Construction,2013 Q1
"39,176",Plains,Construction,2013 Q1
"2,121",Rhode Island,Construction,2013 Q1
"23,740",Rocky Mountain,Construction,2013 Q1
"7,319",South Carolina,Construction,2013 Q1
"1,495",South Dakota,Construction,2013 Q1
"131,670",Southeast,Construction,2013 Q1
"91,466",Southwest,Construction,2013 Q1
"9,398",Tennessee,Construction,2013 Q1
"69,688",Texas,Construction,2013 Q1
"579,964",United States,Construction,2013 Q1
"6,400",Utah,Construction,2013 Q1
"1,096",Vermont,Construction,2013 Q1
"15,963",Virginia,Construction,2013 Q1
"13,893",Washington,Construction,2013 Q1
"3,007",West Virginia,Construction,2013 Q1
"8,807",Wisconsin,Construction,2013 Q1
"1,812",Wyoming,Construction,2013 Q1
893,Alabama,Educational services,2013 Q1
126,Alaska,Educational services,2013 Q1
"2,846",Arizona,Educational services,2013 Q1
522,Arkansas,Educational services,2013 Q1
"19,497",California,Educational services,2013 Q1
"1,982",Colorado,Educational services,2013 Q1
"4,263",Connecticut,Educational services,2013 Q1
304,Delaware,Educational services,2013 Q1
"3,207",District of Columbia,Educational services,2013 Q1
"24,242",Far West,Educational services,2013 Q1
"7,178",Florida,Educational services,2013 Q1
"4,391",Georgia,Educational services,2013 Q1
"21,356",Great Lakes,Educational services,2013 Q1
707,Hawaii,Educational services,2013 Q1
372,Idaho,Educational services,2013 Q1
"9,141",Illinois,Educational services,2013 Q1
"2,538",Indiana,Educational services,2013 Q1
"1,205",Iowa,Educational services,2013 Q1
771,Kansas,Educational services,2013 Q1
966,Kentucky,Educational services,2013 Q1
"1,764",Louisiana,Educational services,2013 Q1
663,Maine,Educational services,2013 Q1
"4,180",Maryland,Educational services,2013 Q1
"11,012",Massachusetts,Educational services,2013 Q1
"2,857",Michigan,Educational services,2013 Q1
"46,589",Mideast,Educational services,2013 Q1
"2,604",Minnesota,Educational services,2013 Q1
700,Mississippi,Educational services,2013 Q1
"2,886",Missouri,Educational services,2013 Q1
163,Montana,Educational services,2013 Q1
698,Nebraska,Educational services,2013 Q1
466,Nevada,Educational services,2013 Q1
"19,112",New England,Educational services,2013 Q1
"1,251",New Hampshire,Educational services,2013 Q1
"4,977",New Jersey,Educational services,2013 Q1
424,New Mexico,Educational services,2013 Q1
"21,632",New York,Educational services,2013 Q1
"4,307",North Carolina,Educational services,2013 Q1
114,North Dakota,Educational services,2013 Q1
"4,331",Ohio,Educational services,2013 Q1
820,Oklahoma,Educational services,2013 Q1
"1,428",Oregon,Educational services,2013 Q1
"12,289",Pennsylvania,Educational services,2013 Q1
"8,523",Plains,Educational services,2013 Q1
"1,357",Rhode Island,Educational services,2013 Q1
"4,107",Rocky Mountain,Educational services,2013 Q1
"1,136",South Carolina,Educational services,2013 Q1
244,South Dakota,Educational services,2013 Q1
"28,204",Southeast,Educational services,2013 Q1
"11,847",Southwest,Educational services,2013 Q1
"2,514",Tennessee,Educational services,2013 Q1
"7,757",Texas,Educational services,2013 Q1
"163,980",United States,Educational services,2013 Q1
"1,511",Utah,Educational services,2013 Q1
568,Vermont,Educational services,2013 Q1
"3,545",Virginia,Educational services,2013 Q1
"2,017",Washington,Educational services,2013 Q1
287,West Virginia,Educational services,2013 Q1
"2,488",Wisconsin,Educational services,2013 Q1
79,Wyoming,Educational services,2013 Q1
"8,847",Alabama,Finance and insurance,2013 Q1
931,Alaska,Finance and insurance,2013 Q1
"17,278",Arizona,Finance and insurance,2013 Q1
"3,633",Arkansas,Finance and insurance,2013 Q1
"90,283",California,Finance and insurance,2013 Q1
"14,286",Colorado,Finance and insurance,2013 Q1
"28,437",Connecticut,Finance and insurance,2013 Q1
"14,237",Delaware,Finance and insurance,2013 Q1
"3,364",District of Columbia,Finance and insurance,2013 Q1
"118,989",Far West,Finance and insurance,2013 Q1
"40,798",Florida,Finance and insurance,2013 Q1
"28,659",Georgia,Finance and insurance,2013 Q1
"147,932",Great Lakes,Finance and insurance,2013 Q1
"2,066",Hawaii,Finance and insurance,2013 Q1
"2,558",Idaho,Finance and insurance,2013 Q1
"55,432",Illinois,Finance and insurance,2013 Q1
"12,746",Indiana,Finance and insurance,2013 Q1
"14,773",Iowa,Finance and insurance,2013 Q1
"6,553",Kansas,Finance and insurance,2013 Q1
"7,105",Kentucky,Finance and insurance,2013 Q1
"6,616",Louisiana,Finance and insurance,2013 Q1
"2,835",Maine,Finance and insurance,2013 Q1
"15,142",Maryland,Finance and insurance,2013 Q1
"33,573",Massachusetts,Finance and insurance,2013 Q1
"19,930",Michigan,Finance and insurance,2013 Q1
"289,677",Mideast,Finance and insurance,2013 Q1
"19,409",Minnesota,Finance and insurance,2013 Q1
"3,749",Mississippi,Finance and insurance,2013 Q1
"17,864",Missouri,Finance and insurance,2013 Q1
"1,503",Montana,Finance and insurance,2013 Q1
"7,606",Nebraska,Finance and insurance,2013 Q1
"5,547",Nevada,Finance and insurance,2013 Q1
"74,765",New England,Finance and insurance,2013 Q1
"4,639",New Hampshire,Finance and insurance,2013 Q1
"34,504",New Jersey,Finance and insurance,2013 Q1
"2,231",New Mexico,Finance and insurance,2013 Q1
"187,404",New York,Finance and insurance,2013 Q1
"27,633",North Carolina,Finance and insurance,2013 Q1
"1,743",North Dakota,Finance and insurance,2013 Q1
"42,538",Ohio,Finance and insurance,2013 Q1
"5,555",Oklahoma,Finance and insurance,2013 Q1
"6,844",Oregon,Finance and insurance,2013 Q1
"35,134",Pennsylvania,Finance and insurance,2013 Q1
"73,309",Plains,Finance and insurance,2013 Q1
"3,983",Rhode Island,Finance and insurance,2013 Q1
"28,612",Rocky Mountain,Finance and insurance,2013 Q1
"6,447",South Carolina,Finance and insurance,2013 Q1
"5,414",South Dakota,Finance and insurance,2013 Q1
"166,462",Southeast,Finance and insurance,2013 Q1
"85,503",Southwest,Finance and insurance,2013 Q1
"12,510",Tennessee,Finance and insurance,2013 Q1
"60,443",Texas,Finance and insurance,2013 Q1
"985,151",United States,Finance and insurance,2013 Q1
"9,414",Utah,Finance and insurance,2013 Q1
"1,273",Vermont,Finance and insurance,2013 Q1
"18,565",Virginia,Finance and insurance,2013 Q1
"13,328",Washington,Finance and insurance,2013 Q1
"1,968",West Virginia,Finance and insurance,2013 Q1
"17,288",Wisconsin,Finance and insurance,2013 Q1
848,Wyoming,Finance and insurance,2013 Q1
"29,717",Alabama,Government,2013 Q1
"9,498",Alaska,Government,2013 Q1
"35,861",Arizona,Government,2013 Q1
"13,980",Arkansas,Government,2013 Q1
"253,061",California,Government,2013 Q1
"32,969",Colorado,Government,2013 Q1
"23,385",Connecticut,Government,2013 Q1
"6,063",Delaware,Government,2013 Q1
"37,068",District of Columbia,Government,2013 Q1
"367,380",Far West,Government,2013 Q1
"95,699",Florida,Government,2013 Q1
"56,305",Georgia,Government,2013 Q1
"230,767",Great Lakes,Government,2013 Q1
"15,254",Hawaii,Government,2013 Q1
"7,928",Idaho,Government,2013 Q1
"68,533",Illinois,Government,2013 Q1
"26,393",Indiana,Government,2013 Q1
"17,125",Iowa,Government,2013 Q1
"18,563",Kansas,Government,2013 Q1
"25,476",Kentucky,Government,2013 Q1
"24,781",Louisiana,Government,2013 Q1
"7,015",Maine,Government,2013 Q1
"67,176",Maryland,Government,2013 Q1
"45,609",Massachusetts,Government,2013 Q1
"45,882",Michigan,Government,2013 Q1
"373,124",Mideast,Government,2013 Q1
"28,389",Minnesota,Government,2013 Q1
"16,412",Mississippi,Government,2013 Q1
"31,451",Missouri,Government,2013 Q1
"5,937",Montana,Government,2013 Q1
"12,250",Nebraska,Government,2013 Q1
"14,098",Nevada,Government,2013 Q1
"94,579",New England,Government,2013 Q1
"7,522",New Hampshire,Government,2013 Q1
"54,726",New Jersey,Government,2013 Q1
"19,914",New Mexico,Government,2013 Q1
"144,874",New York,Government,2013 Q1
"59,300",North Carolina,Government,2013 Q1
"4,723",North Dakota,Government,2013 Q1
"60,020",Ohio,Government,2013 Q1
"25,233",Oklahoma,Government,2013 Q1
"21,950",Oregon,Government,2013 Q1
"63,192",Pennsylvania,Government,2013 Q1
"117,095",Plains,Government,2013 Q1
"7,075",Rhode Island,Government,2013 Q1
"68,696",Rocky Mountain,Government,2013 Q1
"27,485",South Carolina,Government,2013 Q1
"4,595",South Dakota,Government,2013 Q1
"471,871",Southeast,Government,2013 Q1
"225,355",Southwest,Government,2013 Q1
"32,525",Tennessee,Government,2013 Q1
"144,347",Texas,Government,2013 Q1
"1,948,867",United States,Government,2013 Q1
"16,505",Utah,Government,2013 Q1
"3,973",Vermont,Government,2013 Q1
"79,254",Virginia,Government,2013 Q1
"53,518",Washington,Government,2013 Q1
"10,932",West Virginia,Government,2013 Q1
"29,939",Wisconsin,Government,2013 Q1
"5,357",Wyoming,Government,2013 Q1
"12,408",Alabama,Health care and social assistance,2013 Q1
